"Total","LogProb","PValue","Limited","FDR","empty","barcode"
1774,-2703.01603290337,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEDQC"
1854,-3140.28797715635,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFULU"
1808,-3049.98899866734,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDOHI"
1690,-1720.28985693369,1,FALSE,1,1,"bcHVFH"
1703,-1950.83576572856,0.712728727127287,FALSE,1,1,"bcGVIQ"
1649,-1538.89801380758,1,FALSE,1,1,"bcENEF"
1704,-2488.67011852977,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCKYO"
1628,-1646.71640447654,1,FALSE,1,1,"bcBHDT"
1847,-2502.24116972964,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAQJD"
1705,-2328.44375699111,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBEGP"
1810,-2794.01223761363,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFMVL"
1667,-2530.21167930591,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcALJU"
1763,-3835.65350075775,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcACEK"
1699,-1709.23848149415,1,FALSE,1,1,"bcGAST"
1714,-2190.96616343485,0.0018998100189981,FALSE,0.00405944015601938,0,"bcIJMR"
1637,-2033.58563199876,0.064993500649935,FALSE,0.123344298064757,1,"bcCYSO"
1599,-1620.0358755668,1,FALSE,1,1,"bcAHPC"
1759,-5287.42704630668,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcIJAL"
1717,-2536.03822577794,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFSRO"
1765,-2136.41057458512,0.0781921807819218,FALSE,0.14722639309501,1,"bcHWQH"
1747,-1750.74591587652,1,FALSE,1,1,"bcGRAM"
1697,-1911.01855430751,0.86051394860514,FALSE,1,1,"bcAJBS"
1768,-2693.42576937356,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCVOR"
1665,-1636.73433345916,1,FALSE,1,1,"bcADHE"
1848,-2518.9189318298,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAJFN"
1711,-2273.45319400138,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEWBR"
1760,-2114.17089457283,0.123387661233877,FALSE,0.22646093509922,1,"bcCKIX"
1758,-2234.48212479914,0.0013998600139986,FALSE,0.00301702057700386,0,"bcGJEC"
1623,-1652.79837760007,1,FALSE,1,1,"bcGRSJ"
1717,-2444.04855479495,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCXLS"
1835,-3264.10356893022,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDDAB"
1926,-4897.452319576,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCZYV"
1723,-1655.54711096105,1,FALSE,1,1,"bcFAIF"
1732,-2576.19297133277,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHMPA"
1784,-2875.80293718707,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHQHF"
1785,-4429.66839599398,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFHEX"
1627,-1672.94751209582,1,FALSE,1,1,"bcGMIE"
1606,-1832.57871775585,0.872612738726127,FALSE,1,1,"bcCQAQ"
1786,-2710.21140985532,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCFGM"
1709,-2116.23109683598,0.0354964503549645,FALSE,0.0692472665554776,1,"bcHWSL"
1619,-1640.95976493193,1,FALSE,1,1,"bcHWRO"
1778,-3517.18920225988,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFVXP"
1733,-1991.76081116034,0.621037896210379,FALSE,0.981863485494101,1,"bcHHUO"
1767,-2980.21291418175,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDYST"
1745,-3209.506824044,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEFNY"
1855,-4173.08609433543,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcIDXP"
1892,-4352.77063612081,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDJSY"
1694,-1749.26695996765,0.999900009999,FALSE,1,1,"bcECEY"
1657,-3202.96480656584,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEAYT"
1631,-3735.87366285312,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEYTJ"
1757,-3989.34238127736,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHBEN"
1645,-1689.91106608085,1,FALSE,1,1,"bcGNLU"
1663,-2036.26737495771,0.11038896110389,FALSE,0.203828370374388,1,"bcHCKI"
1605,-2239.06521476709,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBGPX"
1707,-1655.46338719428,1,FALSE,1,1,"bcALTS"
1646,-1811.45109229882,0.97970202979702,FALSE,1,1,"bcFAGE"
1628,-1508.96651183962,1,FALSE,1,1,"bcAVVJ"
1835,-3353.28291933151,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBBQQ"
1797,-2828.05118057793,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFGXS"
1666,-2732.20993242172,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEJXL"
1652,-2121.65104707539,0.0041995800419958,FALSE,0.00880261948071791,0,"bcFLVK"
1649,-1647.13441278326,1,FALSE,1,1,"bcFFTE"
1881,-5938.10905404943,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDGAW"
1734,-2722.70604467364,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAPNQ"
1760,-1815.50860229564,0.999800019998,FALSE,1,1,"bcGUMY"
1671,-4215.43856742328,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDKLG"
1746,-1765.46120008033,1,FALSE,1,1,"bcEBWA"
1638,-2151.04814331411,0.0006999300069993,FALSE,0.00152955550447459,0,"bcGORT"
1600,-1669.15553703227,1,FALSE,1,1,"bcDMKH"
1637,-1561.72156711316,1,FALSE,1,1,"bcCPEK"
1787,-1915.26728918121,0.985301469853015,FALSE,1,1,"bcBMTY"
1809,-3881.51087739177,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGITO"
1636,-5160.0083697877,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHHDV"
1670,-2847.77064667996,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBZIK"
1559,-1501.98442382223,1,FALSE,1,1,"bcBTPJ"
1724,-3594.77809749015,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBAKI"
1861,-6156.58869914337,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHEWY"
1620,-1756.59932491285,0.994600539946005,FALSE,1,1,"bcHDAE"
1715,-2260.93345318142,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGOOU"
1613,-1564.11670961604,1,FALSE,1,1,"bcFRJY"
1630,-2189.39270974103,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBBBD"
1668,-2994.45651727593,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEULE"
1713,-2301.26364347476,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCXUK"
1630,-1678.11938896342,1,FALSE,1,1,"bcFTTN"
1670,-1705.59078048015,1,FALSE,1,1,"bcAZCU"
1646,-4492.56749409389,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGZMZ"
1602,-1877.46648809057,0.643435656434357,FALSE,1,1,"bcAOYU"
1661,-4413.46169504599,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBNWS"
1666,-1800.27295492241,0.992700729927007,FALSE,1,1,"bcDBLH"
1910,-6190.46703571325,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCGME"
1677,-1829.2143033498,0.984701529847015,FALSE,1,1,"bcALDP"
1605,-1808.20862964886,0.93960603939606,FALSE,1,1,"bcGWJH"
1725,-2370.05207881775,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDOHR"
1615,-4144.94083827823,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBHEV"
1783,-4305.50405791768,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCRXS"
1637,-1802.45608883151,0.980601939806019,FALSE,1,1,"bcCHSA"
1815,-3027.37848847632,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFWSY"
1672,-1784.99973085656,0.996800319968003,FALSE,1,1,"bcGFLB"
1502,-5052.75994935014,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFFAO"
1736,-3665.6909811536,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDEGK"
1852,-4062.17851802306,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBTVZ"
1710,-3692.15111002712,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAWDN"
1926,-5523.85608328683,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEISA"
1616,-1708.59721841569,0.999200079992001,FALSE,1,1,"bcCOTF"
1695,-3035.49210840334,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFJDY"
1653,-1823.25601818137,0.974402559744026,FALSE,1,1,"bcENDI"
1714,-2793.438316527,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFVAQ"
1709,-2521.45488204524,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGXCV"
1646,-1970.45229727211,0.326167383261674,FALSE,0.558608506965395,1,"bcEQIX"
1677,-1825.967236022,0.986501349865013,FALSE,1,1,"bcDWJZ"
1638,-1952.84605892077,0.383061693830617,FALSE,0.645996932397857,1,"bcGLSK"
1701,-2289.26391744883,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFGUV"
1743,-4259.13769202717,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDCDW"
1557,-1824.80925064971,0.723727627237276,FALSE,1,1,"bcEUSG"
1626,-1666.0017185412,1,FALSE,1,1,"bcHTLC"
1708,-2048.57076117662,0.202979702029797,FALSE,0.360256536810003,1,"bcEULD"
1806,-3458.18487924024,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBHWI"
1730,-1727.42748422638,1,FALSE,1,1,"bcESGC"
1846,-4335.69279333864,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEHME"
1569,-1576.34303182352,1,FALSE,1,1,"bcFJJO"
1530,-1696.87138172529,0.99030096990301,FALSE,1,1,"bcIGGL"
1705,-2048.95431279746,0.191680831916808,FALSE,0.341592241009271,1,"bcFCGO"
1604,-2159.33518499034,0.0001999800019998,FALSE,0.000446030606869945,0,"bcIDWT"
1820,-3831.73287245535,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBREK"
1633,-1970.67538294632,0.266773322667733,FALSE,0.465235006616381,1,"bcCSYU"
1815,-4254.31357615511,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDNBR"
1621,-2411.58606846612,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEDSM"
1602,-1833.2232241203,0.858514148585142,FALSE,1,1,"bcICIH"
1685,-4276.55034301945,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBWQW"
1535,-2151.76034109354,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAILK"
1569,-1661.06230761717,0.999800019998,FALSE,1,1,"bcGRTD"
1616,-1828.51839679439,0.91020897910209,FALSE,1,1,"bcFAPX"
1686,-3147.4365579272,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCGKZ"
1524,-1862.91253009658,0.334466553344666,FALSE,0.571300482142475,1,"bcHDIN"
1654,-1983.80758495065,0.292070792920708,FALSE,0.505456224915752,1,"bcGIKE"
1609,-1564.31578572887,1,FALSE,1,1,"bcFAHN"
1701,-4270.34686213772,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcIGZY"
1497,-1644.14350661459,0.996400359964004,FALSE,1,1,"bcGPHN"
1675,-5497.26496183356,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcESOQ"
1830,-4784.34821911103,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGEYY"
1625,-1663.99069438703,1,FALSE,1,1,"bcGRBY"
1587,-1816.35562984574,0.875412458754125,FALSE,1,1,"bcHFKP"
1688,-2893.2225407394,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAVNA"
1619,-1884.65035020097,0.682331766823318,FALSE,1,1,"bcCMVX"
1863,-5625.81063764118,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcELXU"
1671,-1908.46447541615,0.786321367863214,FALSE,1,1,"bcBXYD"
1465,-1509.33603097863,1,FALSE,1,1,"bcGFII"
1564,-1683.51121923297,0.998300169983002,FALSE,1,1,"bcGRKZ"
1512,-3389.30883724412,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBDMH"
1519,-1370.0064822355,1,FALSE,1,1,"bcDSTN"
1671,-3094.86100242936,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAHRE"
1656,-2802.7970415654,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGZYM"
1630,-3038.49555230205,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDXHV"
1649,-1959.46531896603,0.3996600339966,FALSE,0.669919919792902,1,"bcDAPX"
1627,-2671.26202252209,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDDJJ"
1646,-3238.80142806197,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCLBA"
1513,-1573.64561053018,1,FALSE,1,1,"bcBWPB"
1549,-1558.28827262588,1,FALSE,1,1,"bcEOLE"
1649,-1578.2170865749,1,FALSE,1,1,"bcASUQ"
1687,-2181.56156434813,0.0010998900109989,FALSE,0.00238186036057862,0,"bcGCVP"
1648,-3322.20970893849,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHXAK"
1666,-2140.212148908,0.0033996600339966,FALSE,0.00717268974190476,0,"bcCJMZ"
1604,-1588.88553399967,1,FALSE,1,1,"bcEMHR"
1643,-1998.61107356926,0.18018198180182,FALSE,0.323032054828266,1,"bcACVU"
1587,-2195.762659691,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHHMA"
1506,-1409.80543281958,1,FALSE,1,1,"bcCKFA"
1635,-2193.15353550584,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCFVY"
1632,-2461.12984391946,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHDAT"
1612,-4705.6859697519,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHVVF"
1591,-1996.58050628399,0.0604939506049395,FALSE,0.115162837097406,1,"bcFORH"
1580,-1964.13741617858,0.11028897110289,FALSE,0.203705313520046,1,"bcBWLH"
1620,-1996.93438880347,0.118988101189881,FALSE,0.218945274147284,1,"bcDHVK"
1581,-2149.15701930863,0.0001999800019998,FALSE,0.000446030606869945,0,"bcFUNB"
1647,-2080.49811583014,0.0181981801819818,FALSE,0.0364381129897499,1,"bcCBYK"
1597,-1980.3143694311,0.107489251074893,FALSE,0.198804672968973,1,"bcEHEU"
1631,-1643.00771835886,1,FALSE,1,1,"bcDYWB"
1608,-2258.95860150089,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHMEA"
1717,-5353.48912081542,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCQZG"
1714,-2528.71477665026,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEHEO"
1583,-1644.65363148625,1,FALSE,1,1,"bcAUZE"
1548,-4694.76450207467,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDECH"
1718,-3039.63361094006,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBKUA"
1585,-1628.69928146458,1,FALSE,1,1,"bcEPDT"
1641,-2410.11046557905,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHZQP"
1537,-3467.3387988414,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFHGN"
1555,-2957.94784661171,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDKYJ"
1608,-2441.0545737789,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGXIQ"
1557,-1684.16002002054,0.997600239976002,FALSE,1,1,"bcGRFK"
1554,-2796.8185306552,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEIXU"
1625,-2287.49784465241,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGROV"
1503,-1889.81165926582,0.127687231276872,FALSE,0.233895441040604,1,"bcIBWT"
1625,-2252.58791018267,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcESIV"
1689,-2831.89432378842,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAWIB"
1518,-3243.80441442083,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAIIP"
1752,-5052.55590440939,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDZMF"
1572,-1657.98052502306,0.999800019998,FALSE,1,1,"bcBHRB"
1624,-2703.89968117904,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHGHB"
1654,-3594.87878854802,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCPBL"
1805,-5192.19116754451,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAMPI"
1588,-2189.6196775374,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBFZX"
1558,-1708.71860891173,0.994000599940006,FALSE,1,1,"bcHVFA"
1622,-1703.40813391848,0.999900009999,FALSE,1,1,"bcENJA"
1764,-4925.1601169797,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCYGN"
1700,-4567.87470664997,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcADJV"
1581,-1661.65598390851,0.999900009999,FALSE,1,1,"bcGZJU"
1527,-1677.6960894289,0.995100489951005,FALSE,1,1,"bcFGZZ"
1614,-2006.25474001955,0.078992100789921,FALSE,0.148618030097206,1,"bcCLLJ"
1550,-1933.56720671517,0.122987701229877,FALSE,0.225794700770344,1,"bcDPJS"
1593,-2251.91718051742,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcENOQ"
1685,-2661.48074369283,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGGOD"
1795,-5499.14933841341,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDQRO"
1749,-4179.49283669923,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDIZZ"
1572,-1752.68796060846,0.977502249775023,FALSE,1,1,"bcCDJA"
1610,-1853.30305030418,0.802919708029197,FALSE,1,1,"bcIGUL"
1604,-2337.14846308727,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEXKB"
1651,-2614.07577507415,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEDHC"
1742,-3651.15772293185,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFOTI"
1646,-2630.59720496044,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGUOR"
1572,-2153.38892243322,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEPOI"
1724,-2288.29148270481,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFGKJ"
1654,-4311.20538619754,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBMBO"
1549,-1548.60467124087,1,FALSE,1,1,"bcGPXW"
1785,-5092.12229214488,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHPLY"
1526,-1622.27877949323,0.999800019998,FALSE,1,1,"bcDUMW"
1506,-1592.93973246664,0.999900009999,FALSE,1,1,"bcFUOU"
1574,-1516.73828411981,1,FALSE,1,1,"bcEWFE"
1533,-1611.48843758186,0.999900009999,FALSE,1,1,"bcEXDS"
1584,-1650.94583311929,1,FALSE,1,1,"bcFTNS"
1584,-3427.76216883254,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEPSO"
1737,-5033.59761018973,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDUYA"
1467,-4895.95999908283,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFRSO"
1510,-2338.89387992622,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGLYB"
1507,-1596.29896520522,0.999800019998,FALSE,1,1,"bcHHHS"
1559,-1989.95874909927,0.0297970202979702,FALSE,0.0585305456592604,1,"bcBECW"
1720,-3255.43975686141,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFJKA"
1582,-1893.3028348704,0.447555244475552,FALSE,0.741454912135905,1,"bcCOOW"
1583,-2281.86950374115,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCAFQ"
1629,-2911.27801865149,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEKGS"
1534,-2889.27160778456,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEBUI"
1575,-2467.49996682799,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHPZU"
1623,-3377.96672911259,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEWCS"
1624,-1728.11377955846,0.998700129987001,FALSE,1,1,"bcESEB"
1596,-3895.05873998098,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEIWJ"
1507,-1630.5490464933,0.998900109989001,FALSE,1,1,"bcDOHO"
1473,-3131.44600772869,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHUCP"
1644,-4472.22945955419,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEAPS"
1471,-1527.4258306154,1,FALSE,1,1,"bcAKKX"
1492,-1604.7434820241,0.999600039996,FALSE,1,1,"bcHZNI"
1568,-1639.63511487203,1,FALSE,1,1,"bcEJUH"
1576,-1475.8698420648,1,FALSE,1,1,"bcBFAZ"
1605,-2231.49982716933,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCDHD"
1614,-2505.44095554311,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcARVX"
1507,-4166.17395660807,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHNYY"
1456,-3025.13145238919,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAXUY"
1547,-5988.12215946408,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBHST"
1403,-3234.77020836606,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGEWR"
1482,-1629.98269925707,0.996600339966003,FALSE,1,1,"bcGZIN"
1471,-1743.41591493954,0.763223677632237,FALSE,1,1,"bcBTYF"
1544,-1820.80165492745,0.685831416858314,FALSE,1,1,"bcGUBU"
1508,-1613.80013545637,0.999600039996,FALSE,1,1,"bcBALH"
1622,-3503.73264436447,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHWZQ"
1634,-2895.46475048842,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDOMH"
1525,-1767.23090145822,0.861713828617138,FALSE,1,1,"bcGFXU"
1552,-2375.05266546021,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHBSC"
1437,-2156.62990983826,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBGVN"
1552,-1693.48521680635,0.996600339966003,FALSE,1,1,"bcEUBW"
1561,-2422.27542072953,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDVEI"
1539,-1654.34346909115,0.998900109989001,FALSE,1,1,"bcIDQP"
1563,-1796.5127823751,0.873512648735126,FALSE,1,1,"bcHGTV"
1515,-1862.8485364951,0.294570542945705,FALSE,0.509349404714213,1,"bcBGKL"
1415,-4242.20850971316,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHFXT"
1482,-1591.29588082113,0.999600039996,FALSE,1,1,"bcDCIH"
1612,-1986.74520693656,0.127387261273873,FALSE,0.233415950546517,1,"bcIHZO"
1607,-3356.13241147471,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBZCN"
1554,-1872.12641979084,0.430656934306569,FALSE,0.716471462875499,1,"bcEEAZ"
1513,-1742.26754376072,0.90950904909509,FALSE,1,1,"bcGNBU"
1455,-3769.07041461707,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFWHD"
1509,-2454.61548947574,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcERYJ"
1536,-2465.65396163584,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcERMV"
1557,-3083.71283355626,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcESZD"
1629,-2272.33398866351,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAJBI"
1597,-3127.78363468938,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBCLN"
1545,-2886.11820421824,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcAKFL"
1473,-1418.61549316065,1,FALSE,1,1,"bcBADB"
1627,-4480.3237861181,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGNVD"
1540,-2313.08479889445,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHYYJ"
1575,-2118.62956978767,0.0003999600039996,FALSE,0.00088017134885935,0,"bcFENA"
1566,-2428.40862184516,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEKRK"
1706,-4022.04678543135,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHUGT"
1565,-2355.36949913531,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEWPA"
1591,-3535.67515063525,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCXID"
1521,-1679.53357924931,0.993600639936006,FALSE,1,1,"bcHXPJ"
1528,-3332.43264359354,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFUCK"
1558,-3547.95258343839,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDCTV"
1532,-1739.75703167994,0.951304869513049,FALSE,1,1,"bcBQBN"
1624,-2799.54088998068,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcEJQH"
1555,-1782.87695604501,0.895410458954105,FALSE,1,1,"bcFOQW"
1706,-4149.47050174665,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcBWCU"
1496,-1607.36118321529,0.999600039996,FALSE,1,1,"bcGRGH"
1457,-1762.64616506938,0.584341565843416,FALSE,0.933022118593159,1,"bcGZQL"
1475,-1605.62349194967,0.998900109989001,FALSE,1,1,"bcFYVI"
1398,-1856.56439121908,0.0171982801719828,FALSE,0.0345152081375305,1,"bcEVOZ"
1562,-1997.83312312463,0.0251974802519748,FALSE,0.0498482535166173,1,"bcDMVE"
1502,-1768.76786799713,0.768523147685231,FALSE,1,1,"bcFOGC"
1646,-3056.95639134888,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFDZF"
1655,-3416.34231916053,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGPHO"
1575,-2113.97478540677,0.0003999600039996,FALSE,0.00088017134885935,0,"bcAYGM"
1724,-5226.89282146269,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHPEC"
1435,-1557.82566596038,0.999700029997,FALSE,1,1,"bcEERT"
1701,-4437.41766887636,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFSRZ"
1537,-2175.34535845713,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcGUUS"
1455,-1654.77705654003,0.976802319768023,FALSE,1,1,"bcIBCP"
1510,-1570.70547942101,1,FALSE,1,1,"bcCJEP"
1582,-3265.47089237859,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCXRV"
1511,-1787.99254043972,0.713528647135287,FALSE,1,1,"bcFTWI"
1492,-1590.673425606,0.999700029997,FALSE,1,1,"bcEKTX"
1543,-2520.35881083507,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCJKW"
1455,-2085.29912590159,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcDQZL"
1544,-2511.1497171701,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcIEZD"
1530,-3616.54893232692,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcCMMP"
1488,-1513.99710566759,1,FALSE,1,1,"bcHBMR"
1552,-3902.3897545531,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcHJQB"
1405,-1441.13012005668,1,FALSE,1,1,"bcCWKL"
1567,-1912.81372538302,0.270672932706729,FALSE,0.471564507601714,1,"bcHMLN"
1460,-1512.34710522966,1,FALSE,1,1,"bcERUJ"
1379,-4547.91960849264,9.99900009999e-05,TRUE,0.000227204357860662,0,"bcFDCN"
1502,-1984.75135634746,0.0038996100389961,FALSE,0.00818790779454449,0,"bcGDXU"
