"Total","LogProb","PValue","Limited","FDR","empty","barcode"
1826,-5438.81671898676,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDPRT"
1819,-5243.21164914388,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCWXG"
2011,-3315.82543900911,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFKIP"
1850,-1807.27065335187,1,FALSE,1,1,"bcACZH"
1829,-2049.75948978283,0.928207179282072,FALSE,1,1,"bcBEKQ"
1800,-1691.57576228765,1,FALSE,1,1,"bcHSDN"
1771,-3656.71351766163,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCAZL"
1888,-1824.09962068448,1,FALSE,1,1,"bcHKEY"
1708,-4216.08966743617,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDNDO"
1841,-2406.95690775447,0.0003999600039996,FALSE,0.000708610194136462,0,"bcBSSR"
1958,-3279.49277762265,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBCUC"
1845,-2000.18713361196,0.991200879912009,FALSE,1,1,"bcFVWN"
1918,-2432.46955378,0.000999900009999,FALSE,0.0017451597623134,0,"bcFBWC"
1835,-2107.02784263911,0.747325267473253,FALSE,1,1,"bcAIJA"
1877,-2317.30062901125,0.030996900309969,FALSE,0.051151462919377,1,"bcELTU"
1920,-3566.86238984448,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBJXF"
1819,-2189.05249588812,0.230676932306769,FALSE,0.357583125447422,1,"bcCYIS"
1918,-3364.79821358207,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCTFE"
1902,-2922.63006007016,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBSQN"
1840,-1769.20726557198,1,FALSE,1,1,"bcHXDI"
1984,-1821.79233947338,1,FALSE,1,1,"bcIDKU"
1781,-1926.72122438201,0.997500249975003,FALSE,1,1,"bcBWTI"
1843,-1816.16345911981,1,FALSE,1,1,"bcIKAI"
1976,-2835.63449191565,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHQDT"
2123,-6617.65829696124,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHOLT"
1841,-3748.76549671889,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAIKY"
1834,-2079.20741455305,0.858614138586141,FALSE,1,1,"bcCIKN"
1913,-3016.28077867424,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCOJX"
1804,-3073.6955605885,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEWAV"
1884,-2883.45031875187,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFFPK"
1912,-2596.61049722234,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcETCW"
1764,-2120.79249854817,0.337266273372663,FALSE,0.513439774918037,1,"bcBFCG"
1794,-2164.96571004938,0.245775422457754,FALSE,0.379951626097068,1,"bcCQEA"
1789,-1674.85084853335,1,FALSE,1,1,"bcFHNW"
1845,-2863.33405078419,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGARI"
1771,-2013.32338817534,0.9005099490051,FALSE,1,1,"bcFZNV"
1878,-2264.31861206057,0.134886511348865,FALSE,0.213437898017866,1,"bcBOZM"
1856,-2108.59915016828,0.816418358164184,FALSE,1,1,"bcGYTE"
1969,-3446.21519868711,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcECTV"
1855,-1767.99263097388,1,FALSE,1,1,"bcCMFG"
1683,-1559.29524338355,1,FALSE,1,1,"bcHUGO"
2018,-4993.47592274035,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGVJN"
1778,-1689.13966484839,1,FALSE,1,1,"bcAHFL"
1804,-4965.18374074446,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHCKS"
1929,-2287.84257987805,0.200979902009799,FALSE,0.313125161545423,1,"bcDJLJ"
1820,-1666.97545488176,1,FALSE,1,1,"bcDDFC"
1820,-1665.63701953644,1,FALSE,1,1,"bcHBZM"
1719,-1671.97406317247,1,FALSE,1,1,"bcBPAH"
1854,-2745.53484924239,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFGCH"
1919,-2794.06986141937,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDMGG"
1782,-1799.20533999305,1,FALSE,1,1,"bcDZZO"
1834,-2277.55110936676,0.0336966303369663,FALSE,0.0555197825444931,1,"bcBZYF"
1797,-1721.15569277816,1,FALSE,1,1,"bcBZWH"
1837,-2844.67528210283,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEAIY"
2188,-5459.56578125095,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBYFC"
1806,-1963.05452084556,0.993700629937006,FALSE,1,1,"bcHYNJ"
1791,-1849.44711371551,1,FALSE,1,1,"bcBRIN"
1747,-4175.94733592353,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcERAN"
1824,-1788.71126794504,1,FALSE,1,1,"bcDYLR"
1949,-2571.92852978656,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBNAS"
1909,-2358.0852748389,0.0192980701929807,FALSE,0.0322128654735069,1,"bcAVJN"
1826,-3071.61705770871,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGCII"
1875,-2319.13159112161,0.0275972402759724,FALSE,0.0456636979079248,1,"bcIHZC"
2040,-5588.74783645588,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDBKZ"
1823,-2562.35914999831,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGMYP"
1837,-2085.12714528101,0.846215378462154,FALSE,1,1,"bcHVDA"
1783,-1997.93356782766,0.953404659534047,FALSE,1,1,"bcBSIC"
2032,-5481.48556251273,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAYWR"
1818,-2218.1818528167,0.128287171282872,FALSE,0.203387472411557,1,"bcERSQ"
1726,-2569.33702632667,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFDNQ"
1928,-2607.27005505944,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGEBM"
1855,-2463.1359915214,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcIJDX"
1744,-1593.8380827717,1,FALSE,1,1,"bcFIXT"
1706,-1957.45146560088,0.902709729027097,FALSE,1,1,"bcEFNI"
1880,-4041.27462250055,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCKCH"
1813,-2531.35063878786,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHMKX"
1865,-2164.48327158956,0.571542845715428,FALSE,0.836315813853354,1,"bcBXYC"
2030,-4711.30185249599,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEPLK"
1719,-1779.56173221965,1,FALSE,1,1,"bcFQWM"
1830,-2902.01673510474,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHYYS"
1983,-3732.77956931895,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHQGU"
1743,-4111.11814826441,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGDDX"
1867,-2219.38648050258,0.277672232776722,FALSE,0.426495313046658,1,"bcBEWC"
1849,-1823.70820735334,1,FALSE,1,1,"bcHBNB"
1766,-1717.08847940537,1,FALSE,1,1,"bcIDWC"
1929,-2778.92784286999,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHOVW"
1898,-2095.52905541314,0.948405159484052,FALSE,1,1,"bcEVRL"
1752,-3334.22592032898,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBXWB"
1663,-1771.71155328847,0.999800019998,FALSE,1,1,"bcBHUC"
1925,-3138.55561794713,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFDFD"
1876,-2467.08894187911,0.0002999700029997,FALSE,0.00053376165273646,0,"bcBWWZ"
1623,-4833.86151167502,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCTPK"
1906,-3467.20895598898,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBYIC"
1850,-2594.63027335063,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHIEV"
1812,-1666.29309992147,1,FALSE,1,1,"bcCNKW"
1733,-1814.61535626934,0.999800019998,FALSE,1,1,"bcGZCV"
1803,-4935.96308493057,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFXIX"
1828,-2406.64414383008,0.0003999600039996,FALSE,0.000708610194136462,0,"bcDWPV"
1727,-1793.85559639221,1,FALSE,1,1,"bcAHSE"
1815,-3302.54571647648,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEYUX"
1784,-1716.70254238661,1,FALSE,1,1,"bcGNQF"
1751,-1626.3111093677,1,FALSE,1,1,"bcHQKL"
1929,-4933.52320861671,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCIMR"
1800,-1981.77609144468,0.983101689831017,FALSE,1,1,"bcAISS"
1825,-2651.1559878476,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEJBO"
1762,-1740.27078795594,1,FALSE,1,1,"bcGFTI"
1852,-2154.91780939148,0.565043495650435,FALSE,0.827625167697346,1,"bcIAEQ"
1863,-2267.84437095893,0.0936906309369063,FALSE,0.150083777398496,1,"bcALKH"
1871,-3323.02157559178,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcECGF"
1974,-3291.84871593919,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAZHB"
1947,-4030.66205024083,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCNKO"
1838,-3339.40754629109,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAHUQ"
1830,-2435.37633076137,0.0002999700029997,FALSE,0.00053376165273646,0,"bcEDIG"
1833,-2482.84851023282,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDHON"
1851,-2276.7865914406,0.0575942405759424,FALSE,0.0936619523167648,1,"bcBLSW"
1864,-2745.88656290742,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHWCQ"
1849,-1859.69870980195,1,FALSE,1,1,"bcGNCW"
1837,-2248.23135777068,0.0874912508749125,FALSE,0.140763362688121,1,"bcDFQE"
1886,-3893.831594522,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcESSK"
1774,-2096.43540201397,0.527747225277472,FALSE,0.778709107319745,1,"bcBVEA"
1905,-2646.96586050711,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFLEN"
1834,-2090.43079858062,0.815918408159184,FALSE,1,1,"bcDNXU"
1775,-3437.13812650764,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBRCZ"
1772,-4405.96238056536,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEGLY"
1783,-3767.55099595353,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFTLL"
1809,-2066.32816307682,0.832216778322168,FALSE,1,1,"bcAHUV"
1875,-3528.94004343438,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFXKU"
2052,-6484.45084160669,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCVEJ"
1666,-1753.40380865522,0.999900009999,FALSE,1,1,"bcECZH"
1878,-3540.12734368795,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGWQO"
1798,-2421.36038503011,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBPYL"
1807,-2900.06470870584,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBBNW"
1811,-2270.31367381889,0.0217978202179782,FALSE,0.0362381403623814,1,"bcFKBA"
1727,-1827.10524807223,0.999800019998,FALSE,1,1,"bcHQXS"
1698,-5424.36644935209,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBJCF"
1712,-2359.74448592042,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHHUI"
1753,-1822.58196842415,1,FALSE,1,1,"bcEMGZ"
1732,-4663.38516386289,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGMZA"
1767,-1755.08514265119,1,FALSE,1,1,"bcCFCG"
1705,-3784.93856019118,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAILI"
1743,-2544.54860843202,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGAHB"
1761,-4434.17293214515,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBGHC"
1803,-1716.65405577369,1,FALSE,1,1,"bcIDRU"
1798,-2097.64706264123,0.634836516348365,FALSE,0.917124009147775,1,"bcHCVS"
1698,-1684.53249632358,1,FALSE,1,1,"bcHPCS"
1684,-5326.80248379222,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDQZN"
1918,-2351.71290080613,0.0306969303069693,FALSE,0.0507017485150658,1,"bcHNLB"
1775,-1657.45419234368,1,FALSE,1,1,"bcAISY"
1732,-4194.65759901192,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHNVR"
1739,-1917.79812568895,0.989401059894011,FALSE,1,1,"bcFOSY"
1726,-1818.13781884803,0.999800019998,FALSE,1,1,"bcIDAI"
1803,-2322.51602245282,0.0016998300169983,FALSE,0.00294175314255878,0,"bcBNBA"
1730,-1831.64910637739,0.999800019998,FALSE,1,1,"bcBYUM"
1626,-2413.80562902779,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcABRS"
1716,-1753.24136760992,1,FALSE,1,1,"bcDAQB"
1759,-2989.67068078258,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGUHW"
1623,-1544.84339543916,1,FALSE,1,1,"bcDCFU"
1774,-2660.01037104949,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEDQC"
1854,-3084.17894973477,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFULU"
1808,-3010.72896446539,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDOHI"
1690,-1725.18350164287,1,FALSE,1,1,"bcHVFH"
1703,-1954.63551993331,0.904309569043096,FALSE,1,1,"bcGVIQ"
1649,-1554.54290185131,1,FALSE,1,1,"bcENEF"
1704,-2465.91255587071,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCKYO"
1628,-1658.45146939248,1,FALSE,1,1,"bcBHDT"
1847,-2483.89878206178,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAQJD"
1705,-2326.3622841,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBEGP"
1810,-2765.84996617061,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFMVL"
1667,-2502.60663939033,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcALJU"
1763,-3763.00615155507,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcACEK"
1699,-1723.20035173373,1,FALSE,1,1,"bcGAST"
1714,-2179.22853252258,0.0287971202879712,FALSE,0.0476170825173526,1,"bcIJMR"
1637,-2029.35263048652,0.242475752424758,FALSE,0.375164577783059,1,"bcCYSO"
1599,-1630.91654825736,1,FALSE,1,1,"bcAHPC"
1759,-5207.07464694414,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcIJAL"
1717,-2519.69050820437,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFSRO"
1765,-2129.36427643406,0.294570542945705,FALSE,0.451418206032539,1,"bcHWQH"
1747,-1762.21920720242,1,FALSE,1,1,"bcGRAM"
1697,-1904.11744086731,0.978502149785021,FALSE,1,1,"bcAJBS"
1768,-2655.17381915149,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCVOR"
1665,-1655.75696183385,1,FALSE,1,1,"bcADHE"
1848,-2494.36761707645,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAJFN"
1711,-2246.80996693527,0.0014998500149985,FALSE,0.00260298142137865,0,"bcEWBR"
1760,-2098.63190566081,0.447155284471553,FALSE,0.669283476838702,1,"bcCKIX"
1758,-2218.84250248986,0.0261973802619738,FALSE,0.0434349742763605,1,"bcGJEC"
1623,-1664.8213047754,1,FALSE,1,1,"bcGRSJ"
1717,-2427.50931996619,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCXLS"
1835,-3196.19520042118,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDDAB"
1926,-4791.06714211664,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCZYV"
1723,-1662.45736221156,1,FALSE,1,1,"bcFAIF"
1732,-2544.11959834175,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHMPA"
1784,-2827.94259225678,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHQHF"
1785,-4353.83701897129,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFHEX"
1627,-1680.9295035998,1,FALSE,1,1,"bcGMIE"
1606,-1834.5330032051,0.971002899710029,FALSE,1,1,"bcCQAQ"
1786,-2684.62685632336,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCFGM"
1709,-2107.50191056437,0.18038196180382,FALSE,0.282104558384128,1,"bcHWSL"
1619,-1648.60038182061,1,FALSE,1,1,"bcHWRO"
1778,-3432.21279009306,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFVXP"
1733,-1994.31314167817,0.861413858614139,FALSE,1,1,"bcHHUO"
1767,-2929.20447651225,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDYST"
1745,-3177.63727058664,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEFNY"
1855,-4086.18865816046,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcIDXP"
1892,-4236.79352590867,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDJSY"
1694,-1755.07537802898,1,FALSE,1,1,"bcECEY"
1657,-3170.01053261697,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEAYT"
1631,-3694.09779906621,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEYTJ"
1757,-3893.84966967595,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHBEN"
1645,-1700.03768787743,1,FALSE,1,1,"bcGNLU"
1663,-2035.62473079323,0.327867213278672,FALSE,0.499748911017708,1,"bcHCKI"
1605,-2234.67500430781,0.0001999800019998,FALSE,0.000360266338642898,0,"bcBGPX"
1707,-1671.55256772682,1,FALSE,1,1,"bcALTS"
1646,-1810.31661370372,0.997900209979002,FALSE,1,1,"bcFAGE"
1628,-1524.151746017,1,FALSE,1,1,"bcAVVJ"
1835,-3287.69451044739,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBBQQ"
1797,-2790.40735094266,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFGXS"
1666,-2695.93990145403,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEJXL"
1652,-2112.55624839375,0.0425957404259574,FALSE,0.0697622102121422,1,"bcFLVK"
1649,-1662.43402370481,1,FALSE,1,1,"bcFFTE"
1881,-5797.85597150241,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDGAW"
1734,-2679.82579230243,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAPNQ"
1760,-1833.5720045536,0.999900009999,FALSE,1,1,"bcGUMY"
1671,-4150.32513098388,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDKLG"
1746,-1775.60695373077,1,FALSE,1,1,"bcEBWA"
1638,-2123.55590621332,0.0182981701829817,FALSE,0.0305783490866023,1,"bcGORT"
1600,-1680.11110648563,1,FALSE,1,1,"bcDMKH"
1637,-1571.89165654809,1,FALSE,1,1,"bcCPEK"
1787,-1917.57514117125,0.998400159984002,FALSE,1,1,"bcBMTY"
1809,-3814.3388418274,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGITO"
1636,-5100.54313691761,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHHDV"
1670,-2788.5404145518,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBZIK"
1559,-1519.79872965878,1,FALSE,1,1,"bcBTPJ"
1724,-3518.82775213692,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBAKI"
1861,-6016.7457335479,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHEWY"
1620,-1761.14088863686,0.999400059994001,FALSE,1,1,"bcHDAE"
1715,-2244.01078146194,0.001999800019998,FALSE,0.00345199124947318,0,"bcGOOU"
1613,-1578.43032036296,1,FALSE,1,1,"bcFRJY"
1630,-2188.04441846084,0.0007999200079992,FALSE,0.00140009690099457,0,"bcBBBD"
1668,-2944.95003755084,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEULE"
1713,-2278.45422569616,0.0005999400059994,FALSE,0.00105658087349787,0,"bcCXUK"
1630,-1688.74169032314,1,FALSE,1,1,"bcFTTN"
1670,-1715.25665362923,1,FALSE,1,1,"bcAZCU"
1646,-4435.6283773408,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGZMZ"
1602,-1876.07663551554,0.883411658834117,FALSE,1,1,"bcAOYU"
1661,-4339.78210643662,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBNWS"
1666,-1806.13584678547,0.999300069993001,FALSE,1,1,"bcDBLH"
1910,-6034.78824154237,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCGME"
1677,-1837.19591297102,0.997700229977002,FALSE,1,1,"bcALDP"
1605,-1816.00912923966,0.985001499850015,FALSE,1,1,"bcGWJH"
1725,-2344.25815251911,0.0001999800019998,FALSE,0.000360266338642898,0,"bcDOHR"
1615,-4095.82832083151,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBHEV"
1783,-4202.79614528665,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCRXS"
1637,-1804.45845526922,0.997600239976002,FALSE,1,1,"bcCHSA"
1815,-2982.84573998492,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFWSY"
1672,-1796.20713783947,0.999600039996,FALSE,1,1,"bcGFLB"
1502,-5006.83196302828,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFFAO"
1736,-3613.69854357129,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDEGK"
1852,-3985.46995471264,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBTVZ"
1710,-3647.53599896122,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAWDN"
1926,-5385.90963630069,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEISA"
1616,-1716.60366599489,0.999900009999,FALSE,1,1,"bcCOTF"
1695,-2984.462191269,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFJDY"
1653,-1823.62791423053,0.996900309969003,FALSE,1,1,"bcENDI"
1714,-2758.19722969918,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcFVAQ"
1709,-2486.13801601197,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGXCV"
1646,-1968.79234605222,0.631136886311369,FALSE,0.913029041720852,1,"bcEQIX"
1677,-1831.25823660685,0.998500149985001,FALSE,1,1,"bcDWJZ"
1638,-1960.06035078779,0.641135886411359,FALSE,0.925681440063928,1,"bcGLSK"
1701,-2263.42987614654,0.0004999500049995,FALSE,0.000882166380925796,0,"bcFGUV"
1743,-4177.7501628334,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDCDW"
1557,-1833.17882102867,0.896810318968103,FALSE,1,1,"bcEUSG"
1626,-1672.97275262155,1,FALSE,1,1,"bcHTLC"
1708,-2036.48111368814,0.55044495550445,FALSE,0.809452096191655,1,"bcEULD"
1806,-3395.0007436844,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBHWI"
1730,-1730.6707114468,1,FALSE,1,1,"bcESGC"
1846,-4229.36693945215,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEHME"
1569,-1588.45699954211,1,FALSE,1,1,"bcFJJO"
1530,-1697.3464146921,0.998900109989001,FALSE,1,1,"bcIGGL"
1705,-2027.36726725406,0.586741325867413,FALSE,0.85635024012415,1,"bcFCGO"
1604,-2153.68281692569,0.0014998500149985,FALSE,0.00260298142137865,0,"bcIDWT"
1820,-3740.82579035316,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBREK"
1633,-1955.72210345747,0.641135886411359,FALSE,0.925681440063928,1,"bcCSYU"
1815,-4146.43399188969,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDNBR"
1621,-2389.14703827001,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcEDSM"
1602,-1834.95531306074,0.966703329667033,FALSE,1,1,"bcICIH"
1685,-4216.02196862305,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBWQW"
1535,-2134.74951696661,0.0003999600039996,FALSE,0.000708610194136462,0,"bcAILK"
1569,-1669.51855420304,1,FALSE,1,1,"bcGRTD"
1616,-1825.40238387555,0.984801519848015,FALSE,1,1,"bcFAPX"
1686,-3081.6920835497,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCGKZ"
1524,-1858.61140634889,0.650734926507349,FALSE,0.937891072383203,1,"bcHDIN"
1654,-1977.57790327811,0.62013798620138,FALSE,0.899937034385346,1,"bcGIKE"
1609,-1566.32112590647,1,FALSE,1,1,"bcFAHN"
1701,-4211.30764913198,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcIGZY"
1497,-1650.21595322751,0.999700029997,FALSE,1,1,"bcGPHN"
1675,-5418.90104907253,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcESOQ"
1830,-4672.52407545851,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGEYY"
1625,-1673.83699471561,1,FALSE,1,1,"bcGRBY"
1587,-1821.41635174364,0.967103289671033,FALSE,1,1,"bcHFKP"
1688,-2840.5689977067,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAVNA"
1619,-1885.21800934423,0.9002099790021,FALSE,1,1,"bcCMVX"
1863,-5488.39270769433,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcELXU"
1671,-1901.25352627529,0.956404359564044,FALSE,1,1,"bcBXYD"
1465,-1524.61882396787,1,FALSE,1,1,"bcGFII"
1564,-1697.10561712336,0.999800019998,FALSE,1,1,"bcGRKZ"
1512,-3364.73990448902,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcBDMH"
1519,-1384.21949876553,1,FALSE,1,1,"bcDSTN"
1671,-3043.13329436414,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcAHRE"
1656,-2776.60633469113,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcGZYM"
1630,-2981.80252746392,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDXHV"
1649,-1956.70389991307,0.710628937106289,FALSE,1,1,"bcDAPX"
1627,-2648.82357556291,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcDDJJ"
1646,-3176.81431857089,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcCLBA"
1513,-1588.17916633986,1,FALSE,1,1,"bcBWPB"
1549,-1566.38683305938,1,FALSE,1,1,"bcEOLE"
1649,-1592.92304994119,1,FALSE,1,1,"bcASUQ"
1687,-2168.40529320017,0.0181981801819818,FALSE,0.0304181346571225,1,"bcGCVP"
1648,-3278.39829699629,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHXAK"
1666,-2124.08497648619,0.0460953904609539,FALSE,0.0753435275941432,1,"bcCJMZ"
1604,-1599.62349727851,1,FALSE,1,1,"bcEMHR"
1643,-1991.56647066294,0.482751724827517,FALSE,0.718201825881434,1,"bcACVU"
1587,-2182.45425572022,0.0002999700029997,FALSE,0.00053376165273646,0,"bcHHMA"
1506,-1425.13507189617,1,FALSE,1,1,"bcCKFA"
1635,-2176.3707343011,0.0017998200179982,FALSE,0.00311115355474279,0,"bcCFVY"
1632,-2436.48287747832,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHDAT"
1612,-4638.4998450535,9.99900009999e-05,TRUE,0.00018289827367845,0,"bcHVVF"
1591,-1991.88074463169,0.224077592240776,FALSE,0.347937211323004,1,"bcFORH"
1580,-1968.44457084773,0.292070792920708,FALSE,0.447773193213984,1,"bcBWLH"
1620,-1978.61052074574,0.442655734426557,FALSE,0.663086083930131,1,"bcDHVK"
1581,-2126.32345633658,0.0017998200179982,FALSE,0.00311115355474279,0,"bcFUNB"
1647,-2064.79714992661,0.138186181381862,FALSE,0.218425226369105,1,"bcCBYK"
1597,-1968.45602237109,0.382561743825617,FALSE,0.578699050651855,1,"bcEHEU"
